label,sentence
0,//@王小山://@贺永强: //@艾未?的自己:[怒][抓狂][哼]
1,那个扭头的帅哥不就是我咩[嘻嘻]
0,DXO的镜头测试水分很大，500 F4还不如85 1.4分高。这骗谁呢 //@美图摄影日记-张千里:不测135ZA算神马定焦测试？ //@ShawnLi:什么评测啊？为毛没有135 1.8za？直接被无视了吗？ //@CONSTANTINE摄影: 呃 我是定焦 前两名和倒数第一[衰][衰]我是神马套路啊 @ShawnLi
0,佛教典籍是人类共同的财富，这种希特勒式的做法将会使人类蒙羞，也是现代文明社会的耻辱，切切。//@Pal_tsal: 【博文翻译】学校不能与宗教有关系为由，撤走了图书馆的大藏经等宗教典籍，这就是空荡荡的书架[泪] //@强卓次成嘉措: [抓狂]
1,#今天你hold住了吗#hold住了[哈哈]
1,//@中国之声杜希萌：//@中国之声伟哥：牛！咋用呢？//@刘鹤佳:终于啦// @中国之声雨亭 ：[鼓掌]转起来 [话筒]// @青音 :欢迎大家关注！
1,土老师最后一句亮了！[嘻嘻]
1,酱紫学语言，实在太嗨皮~[嘻嘻]
1,亲，是体温[害羞][哈哈]
0,#如家正能量# 热泪盈眶[泪]
1,介孩机肯定会火得不得了!!!!!![哈哈] //@男性健康秘诀:转发微博。
1,#小西驾到#据说微胖是最好的身材！――你同意这句话吗？反正我是同意了。[嘻嘻]
1,[泪]实话有时候很讨厌哎→_→//@营养师顾中一: [爱你]蜂蜜除了水份主要也是糖，照样会胖的
1,[鼓掌][鼓掌][鼓掌]欢迎入住老磨坊[抱抱][抱抱]开始享受您的丽江之旅吧[心][心][心]
0,莫得问题哈！饿了就到隔壁子来蹭吃蹭喝就对了，不过前提是一定要喊我一块儿骑车消奶油哈！我说的是奶油肚的奶油！[抓狂]
0,回复@法行者:别鸡冻[哈哈] //@法行者:不要这么漂亮好不好！ //@狐狸猫amei:我觉得我背影那张比所有都好看[抓狂]
1,开门收快递。无意中发现我爹的雨伞套[哈哈] 居然是他的一只旧袜子。
0,我在这里: #西宁曹家堡机场# [泪][泪]下次再来吧，青海湖的日出还没看到呢！ http://t.cn/SfAPNZ
0,毫无根据的自我意淫标准//@永远的协和: //@小米粥家的红豆薏米粥: [右哼哼]//@CC_取舍艺术: 是真的吗？[泪][泪][泪][泪]
1,#五哥十一静心之旅#这个点再等去往南五台的车，我晚上是不想回了么？[哈哈][哈哈][哈哈]
0,长沙中院，请把曾成杰的骨灰还给他女儿！[怒骂][怒骂][怒骂][怒骂]
1,#Loli厨房出品#甜品甜汤[花心]第一次做就好成功！[耶] 早饭不知道吃什么在翻冰箱的时侯，发现了马蹄！每次翻冰箱都有新发现，长辈们老是往我冰箱里塞东西[害羞]我都搞不清到底有神马[偷笑]又翻箱倒柜发现有红枣和桂圆，那就炖甜品吧[嘻嘻][哈哈]无糖但味道很香甜，清火补气正适合熬夜看球的同学[偷笑]
1,回复@港视周万里:[给力][哈哈][哈哈] //@港视周万里:山水九江春暖花开 //@九江旅游杜少华:春来江水绿如蓝，能不忆江南？！[哈哈][哈哈] //@胡-吟风:现在已是春暖花开，身在北方的同学向往不已 //@九江旅游杜少华: 回复@谭英2012:说得好！[赞][赞] //@谭英2012:自古九江多奇景，风流文章都说她
1,@秋田犬保存会北京支部    谢谢关注[爱你][爱你][爱你]
0,[汗]//@飞常准: 今天会有很多飞友的表情像他。[失望]郑州和天津能见度很差。
1,我乐个妈耶，@刘金霏 刘老师，你这是怎么了？葵花宝典练成了？/@刘金霏：要亲命了！销魂 //@紫禁之巅?妞?: @刘金霏 这张剧照还不错吧？[嘻嘻]
0,[晕]姐实在想不起是啥时候，为啥发了这么半句话[委屈]，奇怪的是居然好几个人响应，还有个说＂特赞同＂[害羞]，大家是都喝了咩？[害羞]
0,啊啊啊啊！超级爱那艺术家盒子，但是年费会籍要到明年呢！咋办咋办啊？[抓狂]//@Glamabox魅力宝盒: 9月1日开始，订购当月盒子，就可以拿9月艺术家盒子咯！>>>http://t.cn/zQhXsIu
1,[鼓掌][鼓掌] //@寥廓红叶:寸守吉是我同学呢，希望腾冲县第一中学更上一层楼
1,京东的班车这么霸气[吃惊]//@京东商城: 北京的班车会堵在路上吧……[睡觉]//@京东商城社区: 期待北京也有班车[太开心]
0,被多年未曾碰面的@小K_Sprite 相约至位于大融城五楼的@祖母的厨房 ，带感的调调，非常西化的美食，关键是份量超足，味道也超赞，回重庆长肥了绝对是因为今天的这顿晚餐[抓狂]，两个小盆友也吃得很嗨，虽然小姐姐对妹妹有点凶，不过她纯粹是想让妹妹多吃两块披萨而已[做鬼脸][哈哈]
1,回复@郭玮心如莲花: [嘻嘻][太阳] //@郭玮心如莲花:转发此微博:好呀好呀，祝大家节日快乐哈！ //@头等舱俱乐部:回复 @杨杨猫咪 :[亲亲] [心] // @杨杨猫咪 :肯定肯定！ //@头等舱俱乐部:回复@杨杨猫咪:[亲亲] [心] //@杨杨猫咪:肯定肯定！
1,bingo//@JennieWalker: 好可爱！//@三眼仔迷失弥墩道: 有用又好看，仲要系自己人做的![鼓掌][鼓掌] //@阿肯是但?:原来是mccann创作的[鼓掌] //@小红帽BBQ:dumb ways to die[哈哈]
1,嗯，我推荐右边这位，他一直说真话[嘻嘻] //@北京男孩:凡是肚子饿推荐的，基本上都很靠谱，肚子饿不说假话[嘻嘻]//@孔霸天肚子饿: 强烈推荐！
1,看经典有感觉。。。。。。。[嘻嘻]
1,今日有点点雨星，更幸福吧！ [嘻嘻]//@??CCC:幸福呀!!“面向大海、春暖花开”[哈哈] // @天津花旗 ：[哈哈] 你们几个人？我和我老婆一会劈柴院午饭7
1,刚在微信上看到的！！最后一句。。。笑死我了！！[哈哈]我还真是没什么文化！！编辑们，自省时刻到了！
1,回复@天津沈阳道古玩集:[哈哈][哈哈][哈哈] //@天津沈阳道古玩集:这是典范之盘啊~[赞][赞][赞]
1,//@钟晴晴:总结来了[鼓掌]
1,还有12天就可以亲临现场了[嘻嘻]
0,请保护西湖美景 //@余杭公安: [晕]
0,中秋国庆合二为一，8天超长假期[太开心]，各位亲们都计划去那呢？[带感]是否买到票了呢.[xb招手] 小编先吐槽下，准备十一回家过节，太悲了呢，因为小编木抢到票票[泪]，各位亲们呢，有什么计划，大家都分享分享下[xb小花]
0,[泪]流浪猫和咖啡，Boss要幸福哦
0,公司周六需要值班，短暂的中午还被@谈小牛 拉到不太近的地方吃饭，刚吃了十几分钟我就得打的回来[泪][泪] 我在:http://t.cn/zWlQ3qW
1,[可爱]//@潮音乐: 真的爱你那一段太好听了[抱抱]
1,[哈哈][哈哈][哈哈] //@Sarah王彦淼-Basetex:唧唧歪歪。。把图里男女位置换一下！
1,@刘晓通LT [鼓掌]
1,新年快乐！2012，俺打算争取进步。譬如，前二天，有个胖姑娘，掷地有声地说：你、太、瘦、了！我笑眯眯地说：是和你比么?新年新气象，我将成全之，笑眯眯地说：你说得对！[嘻嘻]
0,[晕]//@王伟业: [偷笑]无语！//@DJ立华: 怕也是上过学，有正经事由的主吧？货吧？//@穆锦明: @DJ立华 @枉言 [哈哈]
0,这个时候旁边要是有个亻该多好啊！[抓狂]@马术--羊官儿 @骑马的海大爷 @BMWKNIGHT
1,#那年冬天一起追过的江西菜#[得意地笑]那些年一起追过滴女（男）生，那些年一起去过滴地方，那些年一起吃过滴美食，快@他（她）故地重游吧，再一起吃那些好恰滴~~[嘻嘻]
0,石家庄又下大雾了[晕][哼][抓狂]不过新火车站确实很洋气[威武]唐山要加油咯 我在:http://t.cn/zYCQeeO
1,个人感觉金志文比丁丁唱的好[可爱]
1,领奖炫耀贴[哈哈]还没舍得开蛋糕盒的包装，等拆开了再补一条微博哈~感谢@树心旁甜品 ，大手笔哈，加上代金券这奖品小500大元那[鼓掌]希望@魔王1987 媳妇儿喜欢吃[偷笑]
0,//@小康的康: 感动[爱你]//@李粟SU:感人[泪]
0,遛了一天，准备归家时不料路过南新仓，我和老公当下决定去吃大董。服务体验非常好，感谢下@大董汤明姬 我俩吃到肚歪。香芒带子卷、冰白卤水掌翼、酥不腻烤鸭、红花汁栗子白菜、龙虾汤伊面、焦糖冻柿子、妃子笑荔枝。吃的相当圆满，栗子白菜吃到童年的味道。临了忘记吃陈皮红小豆冰棍了[泪]
1,//@相声栾麦生:// @演员高玉庆 : // @赵玺为赵彬相声 : // @相声演员孙仲秋  :保佑   // @宽和堂虎子  :我要否极泰来了   // @VETAZHENG   :我转。。。[嘻嘻]   // @米高W    :发财   // @淑妆赵子怡     : 恭喜
1,#沃阁朋友#回复@笑小笑小笑:[嘻嘻]是不是呢？小伙伴们也来做做选择题吧！~@唯一的zw@花面小狐狸@Damon_孙立人@小蒜头粑粑
0,强生出租车怎么有外地司机了！！连延安路隧道也找不到！[哼][晕]
0,【今日微信】老牛啃嫩草 萝莉爱大叔：#老公的春天#今晚19:30全国独播[给力]警惕室内“烟杀手”：厨房油烟真的致癌吗[衰]欢迎添加广东卫视官方微信获取详细资讯。tips：扫描二维码或搜【广东卫视】即可。
0,"提醒还真及时,看来哪里也有陷阱啊!!![抓狂] //@建军伟业: //@郭旭律师:[赞]// @liblog : 无原创，不微博 // @众趣研究院 :希望越来越多的人能意识到对微博内容原创性的尊重，良好的环境才能更有利于内容的创作与分享。"
1,是啊，调皮嘛。//@海口巴布甜品:会革以前是不是经常被老爸打屁股啊 那么顽皮[哈哈]//@李会革:我表示我玩过，还被咬过！[泪]@子夏爸 @椰岛刘燕飞 @海口巴布甜品
1,下次您来北京，我们约一道哈！ //@俺叫老鬼:老鬼吃过多次……[馋嘴]//@杰尼妈妈JanarSlanbek: 咱咱俩对调下工作，中不？[哈哈] //@委婉小姐:乌办--对于一个吃货是每月都想飞北京的终极理由！可就是木有！姐@杰尼妈妈JanarSlanbek ，我给你们单位打酱油去吧？只要在北//@杰尼妈妈JanarSlanbek: 没错！
1,【[嘻嘻]】习惯性的不安，只有放下，才能安祥快乐
0,在青岛偶遇妈咪女士出门旅游青岛转机，哇哈哈便相约一起出门吃韩国料理。明儿这位女士就走了[泪][泪][泪]
0,盆好优雅吖，我想要～[抓狂]
1,抹茶，各种无法抗拒[爱你] //@千年以后的夏天: @蛋卷儿爱抹茶 @liquidhearty 猛地一看我还以为是绿幽灵。。。
0,我们五人吃了十二斤龙虾，好吧，我被震撼到了。[衰][衰]
0,玛淡啊爱特我真不我干的[泪]怀柔还得去呐[泪][泪]
1,拍的真好//@NIKKI南芳: 好久没吃了。看着馋呀[哈哈]
0,[晕][晕][晕]超级晕！当上海的法官们想拼命甩掉＂嫖客＂身份的时候，李双江梦鸽夫妇在竭力为儿子李天一争取一个＂嫖客＂的名份!   所以：人活着不能不知足。[嘘][嘘][嘘] 我在:http://t.cn/zQjjh43
1,又到周末，各位吃货们，或带家人，或和朋友，一起来串串家聚聚呗~[哈哈][嘻嘻][挤眼]
1,这就是郭德纲说的霹雳内裤 //@孔霸天:@华丫头 作为@OPPO 的用户，是不是也得准备一条这样的内内啊~//@霹雳宝宝_c: oppo 手机的顾客都是这样的呢[嘻嘻]
0,太悬了，我家楼下，路面就出现塌陷，鼓包。。。平时路过就害怕得很，这还是东三环边上。。。[晕][晕][晕][泪]//@摄影师吴非:是不是地下水没了，然后地基下沉，或者地壳运动？//@赵阳: 天！
1,像不像大力水手?[嘻嘻]
1,是两台钢琴[可爱] 在纪念恩师诞辰的音乐会上表演的八手联弹。这么久的照片都被你发现了[吃惊]
1,我猜，这位会倒在池子里[哈哈]
1,战神要回归了[鼓掌]
0,求知道前面到底发生了什么，堵了仨小时没动了[泪] 我在:http://t.cn/8Fa8ur6
1,关颖真好看，最边上那个是mark吗//@忧奈:Alex[亲亲]
0,你两真是铁哥们[嘻嘻] //@Climber866:哥们还是你最懂我[害羞]//@胡言乱语的Andy: @Climber866 [泪]
0,谢谢你的陪同，你这蔡司镜头再次把我毒倒了咯！[抓狂]
1,首先谢谢@三七安安 把您的小伙伴带到了锦庭，其次，感恩大家的支持和体谅，由于今天网速问题让伙伴们折腾不小，最后，小编等您们过来。祝你们天天开心，友谊长存，年轻真值得羡慕[嘻嘻]
1,#天天向上# ：【3.7预告】还记得当时节目录制现场时，@夏雨 对天天兄弟说，等腰伤一好，我还要继续滑冰[威武][给力]。。。此时，在旁观看节目的夏雨相关工作人员，嘀咕了一句：还滑啊？！[偷笑][哈哈][嘻嘻] 更多精彩，尽在今晚十点，听影帝夏雨为你读诗！[心]
1,原来是要这样。。。 //@大块喜糖:赞我哥手不抖！[哈哈][哈哈][哈哈] //@雪季里雪莉:对！独家滴！[嘻嘻] //@再看秋痕:只有这一版，好不！@雪季里雪莉 @大块喜糖 [挤眼]
1,[呵呵]//@徐?哲: CJW众星云集之地[围观] //@SaraxStyle:偶要去要去哎~明儿晚上见[嘻嘻]//@lotus亘泉: CJW明星不断.......//@世贸天阶THEPLACE: [嘻嘻]
0,【买新车放鞭炮庆祝 车被点燃烧成废铁】近日，湖南娄底市新化县白溪镇，一市民开心地把刚买的轿车开回家，按照风俗，围着“轿子车”燃放鞭炮庆祝。不料鞭炮引燃了油路管道，车子忽地一下烧了起来！ 一辆崭新的车子，就这样成了一堆废铁……人生已经如此艰难有些东西就不要拿出来晒了~~人艰不晒！[泪]
1,人在湖南，遥祝好友新婚快乐！图片是试妆定装照片，穿越设计，别致不？[嘻嘻]@王惠 @李华民
1,[哈哈] 太口耐了！能不能再萌一点(⊙o⊙)？
0,苏花公路旁的七星潭，这片海就是太平洋啊~[抓狂] //@小柳菁儿: 嗯，碧浪白沙，就是不知道在哪儿……话说，我的台湾通行证各种证件终于齐全了啊~
1,体育馆，爽啊！！[哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈]
0,真的吗？求证 //@周静平-UP: 安全和高尚又死了一遍 //@炮打司令部儿://@孔智勇先生: 中国还缺什么?!!! //@陆家嘴领导力智慧库:道德沦丧的中国！//@品茗wm: [抓狂] //@海上朱爷: ////@刘旗辉:震惊！愤怒！公安机关严厉打击，按最高刑判
0,不知道做了点什么就把小手弄成这样了。[抓狂]
0,[汗][汗] //@杜子建:那就辞职。//@阝东大花: 我们老板明天会拿我们出气么？？好怕！[泪][泪][泪]
1,这是嘻哈包袱铺2013年度第9场个人演员专场，也是今年度的最后一场；用我们相声的行话说“撺底的必须是重量级”的[嘻嘻]@嘻哈包袱铺王惟 @百变连旭
0,回复@杨早:杨老师，你是好久没回去了？富顺厨子离了味精就乱了招式，跟自己婆娘做也如此[衰]#味精吃多了是真的不好#[汗] //@杨早:无疑还是仔姜田鸡。不过真比故乡的滋味要淡一些，@黄天space 说可能受了本帮菜和粤菜影响，而且不准放味精~~~
0,#2011新浪年会#早知道不发水我就自己买了，还带了薯片，等下要渴了，杯具[泪]
1,#高级定制# 彩宝系列...水滴型的全净完美海蓝宝，搭配一圈钻石真的非常显手型哦...会显得手指修长无比...[花心][花心][花心]最近超爱这个形状强烈推荐给大家，无论项链坠，戒指，手链都超级美哦...上手图可参阅之前微博图片...欢迎大家踊跃咨询哦...[酷][鼓掌][鼓掌][鼓掌]???...
0,回复@韩小莎_0520:唉， 我今天第一次买彩票，看到微博上面那个@微彩票 买的，从没买过彩票哦。。不知道为什么买了20块钱的双色球。。然后手机就丢了 是不是预示着我要中大奖啊[泪][嘻嘻] //@韩小莎_0520:回复@张羽Jerry:哎。算了 想开点吧 5在召唤你
0,这些人穿衣品味都很另类~[晕]
0,//@自由的墙头草: [怒]
0,大快活里的鸭肉饭超级好吃[爱你][抓狂]
